Market,Permanent households or heads,Residents in permanent households,Average residents per household,Variance of residents per household,"Average monthly income (heads, all)","Variance of income (heads, all)","Average monthly income (heads, with income)","Variance of income (heads, with income)","Average monthly income (ages 10+, all)","Variance of income (ages 10+, all)","Average monthly income (ages 10+, with income)","Variance of income (ages 10+, with income)",Municipality
1200427,3110,14253,4.641764705882353,5.147058823529412,383.82,312700.59941176465,520.600588235294,346768.85411764705,200.29,174250.10705882357,449.34352941176473,257652.1229411765,Acre RODRIGUES ALVES
1200435,814,4668,5.677142857142857,11.435714285714283,493.0514285714286,652057.9642857143,686.36,683475.0114285714,228.42714285714283,327813.73285714287,590.3971428571429,455829.9628571429,Acre SANTA ROSA DO PURUS
1200500,9313,37856,4.330222222222223,5.303333333333334,612.7497777777777,18014541.636,768.492,19898005.89488889,315.57311111111113,5311282.881333333,631.1702222222223,8631858.873111112,Acre SENA MADUREIRA
1200450,5606,20077,3.634242424242424,3.5948484848484847,759.2078787878788,2562184.9133333336,863.2221212121212,2757137.213939394,419.5951515151515,1178738.7524242424,741.149696969697,1781809.16,Acre SENADOR GUIOMARD
1200609,7492,35433,5.06047619047619,6.646666666666667,485.71738095238095,1251262.0076190475,640.222380952381,1337063.2859523809,236.47857142857143,578500.2747619047,559.7116666666667,918743.5816666668,Acre TARAUACÁ
1200708,4490,16044,3.726296296296296,3.983333333333333,623.728888888889,1042949.7388888889,768.7766666666668,1107401.651111111,357.09592592592594,606548.9196296296,669.3111111111111,820042.2248148149,Acre XAPURI
2700201,4666,17406,3.715,3.7845,468.9525,393732.7675,576.6405,401610.6945,265.2105,238558.015,512.7520000000001,297734.079,Alagoas ANADIA
2700300,58258,213279,3.6632758620689656,3.079051724137931,712.6585775862069,2112634.112112069,809.1036637931034,2272982.9725,399.1325000000001,953199.5884051725,678.2582327586207,1340195.034525862,Alagoas ARAPIRACA
2700409,10903,43555,4.04734693877551,4.716530612244898,486.4944897959183,367669.6736734694,601.4181632653061,404498.7816326531,250.00244897959183,227197.5728571429,514.3932653061224,331471.3757142857,Alagoas ATALAIA
2700508,3485,14104,4.116428571428572,4.500714285714286,441.1007142857143,398293.92142857146,557.9164285714286,419568.54357142857,235.19857142857143,221238.1035714286,496.28357142857146,310836.21428571426,Alagoas BARRA DE SANTO ANTÔNIO
2700607,1988,7421,3.646842105263158,3.372105263157895,879.6478947368422,3379890.1810526312,1021.8063157894736,3806394.2447368414,517.4815789473683,1760748.4763157896,839.0142105263158,2441378.9921052638,Alagoas BARRA DE SÃO MIGUEL
2700706,4335,16789,3.925,3.9175,526.02,820300.985,582.868125,848860.833125,298.660625,581943.73375,501.303125,824850.721875,Alagoas BATALHA
2700904,1809,7010,3.798000000000001,3.587,340.665,438937.779,502.838,515915.959,196.41,268015.269,431.492,447737.449,Alagoas BELO MONTE
2700805,1303,4543,3.4425,3.0675,423.87625,481246.1937500001,536.58625,708010.42875,290.43375,1000799.45375,518.655,1740080.73375,Alagoas BELÉM
2701001,6610,25731,3.932758620689655,3.963103448275862,551.4234482758621,579609.5189655173,657.5055172413793,590579.9662068966,266.2489655172414,287947.7417241379,557.331724137931,432806.1444827586,Alagoas BOCA DA MATA
2701100,2478,9929,4.091875,4.2943750000000005,406.53375,148176.074375,511.830625,132475.97125,197.959375,105137.2175,463.97375,115806.91125,Alagoas BRANQUINHA
2701209,2879,10159,3.5730769230769237,3.476153846153846,448.8015384615385,632555.6130769231,528.8284615384616,693492.4653846155,249.53384615384616,314987.3976923077,438.1823076923077,452053.3207692308,Alagoas CACIMBINHAS
2701308,4849,20069,4.182,4.557,466.27,260272.4915,562.778,260727.5525,260.478,204661.1035,511.0435000000001,258182.6535,Alagoas CAJUEIRO
2701357,1668,6491,3.9857142857142858,5.115714285714286,560.5742857142857,380628.3842857143,638.5571428571428,383899.16857142857,277.58142857142855,226467.93142857144,520.4271428571428,295844.89285714284,Alagoas CAMPESTRE
2701407,10919,50647,4.649523809523809,4.397380952380952,596.4628571428572,507759.73,698.6630952380953,517772.859047619,249.04619047619047,267640.9583333333,623.7138095238095,370873.00809523807,Alagoas CAMPO ALEGRE
2701506,2366,9026,3.855833333333333,3.3866666666666667,369.5858333333333,330036.6691666667,475.6833333333333,351357.36833333335,195.49333333333337,205982.3983333333,425.2208333333333,312308.1091666667,Alagoas CAMPO GRANDE
2701605,4465,17209,3.921923076923077,4.44923076923077,355.3411538461539,376009.8557692307,442.52230769230766,409518.9030769231,202.17538461538464,190033.41615384616,373.05846153846153,262621.5523076923,Alagoas CANAPI
2701704,4150,16679,4.102631578947369,5.369473684210526,589.9368421052632,2941022.980526316,682.6747368421053,3897300.232631579,287.4868421052632,1093337.6778947369,558.5347368421053,2406761.5889473683,Alagoas CAPELA
2701803,2042,8142,4.01625,4.7425,381.42625,228977.67,471.58875,235585.4475,221.72,144609.90625,405.70625,180063.01374999998,Alagoas CARNEIROS
2701902,1865,7091,3.92,4.16625,435.92625,666344.55875,535.10875,751514.02125,243.14375,358259.7475,461.3425,577586.07625,Alagoas CHÃ PRETA
2702009,2983,10909,3.695333333333333,3.248,361.5146666666667,284227.4153333333,502.8713333333333,342047.75,218.91466666666668,197693.0933333333,437.9486666666666,302627.73933333333,Alagoas COITÉ DO NÓIA
2702108,5268,19996,3.8975,4.5745,520.5305000000001,544343.7795,586.0735,584275.078,258.368,297971.5785,496.61,438370.2165,Alagoas COLÔNIA LEOPOLDINA
2702207,1518,5516,3.742857142857143,4.081428571428572,558.6899999999999,1013488.3414285714,709.2042857142858,1234001.6557142858,290.93857142857144,472285.9014285714,593.9557142857144,862102.2642857142,Alagoas COQUEIRO SECO
2702306,13416,51799,3.859259259259259,3.743148148148148,741.8401851851852,5820175.385555555,849.8442592592592,6315833.111111111,394.3416666666667,2539087.54925926,702.2837037037037,4121765.638333333,Alagoas CORURIPE
2702355,5863,22340,3.8377777777777777,3.657407407407407,348.937037037037,190325.61296296297,467.13148148148144,193242.3351851852,196.0577777777778,155140.1840740741,396.2462962962963,224615.85666666663,Alagoas CRAÍBAS
2702405,13185,47886,3.69280701754386,3.349298245614035,594.2175438596491,678747.445614035,705.9449122807017,705710.4029824561,344.58192982456137,420487.4684210526,614.9682456140351,545419.2742105263,Alagoas DELMIRO GOUVEIA
2702504,2946,10872,3.8083333333333336,4.165,364.9475,222416.4175,459.9825,234801.82583333337,202.87166666666667,138879.17,403.0841666666667,187649.8225,Alagoas DOIS RIACHOS
2702553,4995,17225,3.4292307692307693,3.387307692307692,375.9726923076923,212847.8603846154,460.2546153846154,219261.93384615384,223.65461538461537,187738.83461538464,414.6538461538461,256111.84884615385,Alagoas ESTRELA DE ALAGOAS
2702603,5684,21202,3.7365714285714287,3.2868571428571425,347.738,216329.1211428572,442.32714285714286,238046.72457142852,194.7962857142857,172502.2177142857,403.2591428571429,250837.3308571429,Alagoas FEIRA GRANDE
2702702,1202,4332,3.5716666666666668,3.7266666666666666,571.6266666666667,2458658.1833333336,692.0816666666666,2811580.361666667,288.9066666666667,980296.605,544.3916666666667,1735108.975,Alagoas FELIZ DESERTO
2702801,3183,12290,3.824,4.426666666666667,450.71866666666665,297650.39266666665,551.1746666666666,314009.2166666667,238.72933333333333,205016.022,476.084,293161.62066666665,Alagoas FLEXEIRAS
2702900,8981,36182,4.077090909090909,3.998545454545454,304.2281818181818,264900.0152727273,428.9243636363637,283029.02545454545,164.88763636363635,134613.3489090909,382.7823636363637,203968.3392727273,Alagoas GIRAU DO PONCIANO
2703007,4142,15143,3.7277777777777774,3.967777777777778,371.0955555555555,237977.00333333336,486.3688888888889,248859.30444444448,214.53444444444443,158151.79944444445,448.2733333333333,202250.4011111111,Alagoas IBATEGUARA
2703106,7096,25124,3.58,3.158888888888889,390.44388888888886,348771.8680555556,487.2286111111111,382271.92277777777,232.15,198961.98833333337,422.6519444444445,271906.7294444444,Alagoas IGACI
2703205,6272,23247,3.720857142857142,3.4665714285714286,403.5617142857143,2282534.427142857,524.8277142857144,3188168.6585714286,209.19457142857144,847267.6182857142,446.2105714285714,1603823.8074285712,Alagoas IGREJA NOVA
2703304,4409,17744,4.218571428571429,5.738571428571428,322.1380952380952,631939.8109523809,455.4842857142857,722093.9376190476,183.4204761904762,436616.9576190476,400.62666666666667,698895.6833333333,Alagoas INHAPI
2703403,1383,5360,3.94,3.948571428571429,472.3757142857143,1433255.2342857143,570.6242857142857,1715068.6342857145,250.08428571428573,539646.21,479.1757142857143,936072.2685714286,Alagoas JACARÉ DOS HOMENS
2703502,1688,6940,4.128888888888889,5.007777777777778,419.9744444444444,217159.71,512.5899999999999,220519.9033333333,214.96444444444444,136694.70777777777,413.0422222222222,170861.95555555553,Alagoas JACUÍPE
2703601,1993,7656,3.908181818181818,4.297272727272727,561.6372727272727,1535610.9672727273,669.7818181818183,1650508.258181818,293.9809090909091,832631.5890909091,552.420909090909,1268808.0527272727,Alagoas JAPARATINGA
2703700,1392,5491,3.9457142857142857,4.09,406.9114285714286,150045.18285714285,459.8971428571428,143344.68,226.87857142857143,138904.30571428573,399.6057142857142,171428.33000000002,Alagoas JARAMATAIA
2703759,2923,11870,4.218999999999999,4.523,482.155,370783.7225,549.8729999999999,372257.3125,234.20299999999995,218273.9475,469.2315,310083.9005,Alagoas JEQUIÁ DA PRAIA
2703809,5515,22287,4.082083333333333,4.972916666666666,384.94458333333336,402658.9920833334,486.66083333333336,461883.79791666666,204.09041666666667,196352.89791666667,427.92375,309135.22375,Alagoas JOAQUIM GOMES
2703908,1124,4172,3.757142857142857,4.292857142857143,504.5857142857143,516307.20857142855,576.9657142857143,548126.8828571428,256.8614285714286,258547.12857142856,484.1771428571428,355959.10142857145,Alagoas JUNDIÁ
2704005,6358,23799,3.7752941176470594,3.434411764705882,485.7973529411765,1187202.5541176472,585.1191176470588,1296843.6085294115,266.8914705882353,581189.3102941177,497.21705882352944,909741.8291176473,Alagoas JUNQUEIRO
2704104,4788,18177,3.775,3.494090909090909,403.2972727272727,244783.93409090908,499.0163636363637,252624.24136363636,225.5731818181818,165227.66954545456,453.7840909090909,218803.52,Alagoas LAGOA DA CANOA
2704203,6783,26868,4.001219512195123,3.689512195121952,414.4336585365853,785192.4280487807,530.970243902439,1058966.1070731708,219.67512195121952,368477.5253658537,447.85146341463417,785944.1556097561,Alagoas LIMOEIRO DE ANADIA
2704302,274059,929143,3.4014026717557253,2.8147519083969468,1295.0192748091602,7364896.128015267,1426.701354961832,7585563.611631679,738.070391221374,4632220.641030534,1153.3336545801526,6017596.135229008,Alagoas MACEIÓ
2704401,5124,18800,3.730909090909091,3.7654545454545456,474.60909090909087,1109972.9413636364,544.5463636363637,1194750.4977272728,265.13272727272727,490693.5986363636,451.6622727272727,705649.3695454546,Alagoas MAJOR ISIDORO
2704906,1038,3627,3.473333333333333,3.6133333333333337,452.31,652864.4,549.4066666666666,677995.5633333334,264.6616666666667,314800.7033333333,460.5433333333333,428142.955,Alagoas MAR VERMELHO
2704500,7356,28633,3.9103703703703694,4.352592592592592,515.3568518518518,606255.670925926,621.4955555555556,631376.2818518518,277.65537037037035,375630.3446296296,533.4209259259259,650493.4837037036,Alagoas MARAGOGI
2704609,2676,10254,3.95,4.014666666666667,380.36800000000005,322543.63800000004,506.4386666666667,375065.18666666665,211.75533333333337,171563.55866666665,409.492,242271.36266666665,Alagoas MARAVILHA
2704708,12163,45552,3.780816326530612,3.783877551020408,769.8038775510204,3139023.680204082,935.371836734694,6560795.916530613,421.1420408163265,1579246.6087755102,774.4075510204082,3335930.641428572,Alagoas MARECHAL DEODORO
2704807,3821,13582,3.573846153846154,3.460769230769231,562.6746153846153,2632765.619230769,644.0915384615384,2809280.8553846152,308.2107692307692,1017130.5353846154,530.8815384615384,1526973.5476923075,Alagoas MARIBONDO
2705002,6260,24666,3.998,4.603666666666667,324.862,307128.2103333333,454.967,332954.8273333333,186.06066666666663,158557.91566666667,399.07866666666666,224652.37,Alagoas MATA GRANDE
2705101,5900,23721,3.99,4.289230769230769,439.25,350111.7476923077,538.8496153846154,373903.6380769231,222.3942307692308,193446.0392307692,477.3303846153846,274965.7007692308,Alagoas MATRIZ DE CAMARAGIBE
2705200,3877,15429,3.846666666666666,4.012666666666666,560.598,664997.8893333334,660.8093333333333,696825.5040000001,295.90333333333336,381669.8653333333,572.2706666666667,533674.634,Alagoas MESSIAS
2705309,1469,5271,3.7477777777777774,3.457777777777778,421.0211111111111,729876.8277777778,520.5133333333333,809933.2511111111,237.9377777777778,331523.2477777778,437.0388888888889,498256.53777777776,Alagoas MINADOR DO NEGRÃO
2705408,1696,6920,4.151999999999999,4.284000000000001,355.38,413130.293,438.442,442205.848,199.104,208734.948,398.119,307193.439,Alagoas MONTEIRÓPOLIS
2705507,6114,24787,4.03,4.9621875,444.4696875,340973.37625,568.329375,346705.8040625,235.950625,184227.9459375,501.63375,228498.895,Alagoas MURICI
2705606,3226,12036,3.77,3.9722222222222223,438.90777777777777,463248.6666666667,521.9272222222222,494782.3127777777,235.1,259145.87722222225,453.9533333333333,379785.30499999993,Alagoas NOVO LINO
2705705,5477,20274,3.774545454545454,3.833636363636364,518.0563636363636,947951.5959090908,587.3154545454546,1017709.4459090908,288.3222727272727,991604.2877272726,499.5722727272727,1579856.035,Alagoas OLHO D'ÁGUA DAS FLORES
2705804,2122,8405,4.0088888888888885,4.2588888888888885,433.53222222222223,377748.1777777778,526.031111111111,405912.3144444444,246.92444444444448,214652.68111111116,466.4222222222222,290871.44,Alagoas OLHO D'ÁGUA DO CASADO
2705903,1299,4944,3.884285714285714,4.532857142857143,296.82428571428574,148064.2157142857,423.2371428571428,152017.88857142857,176.23428571428573,91479.41714285711,347.78000000000003,116813.49714285714,Alagoas OLHO D'ÁGUA GRANDE
2706000,2898,11012,3.805454545454545,3.977272727272727,336.9581818181818,233535.8209090909,465.9463636363636,267076.97454545455,198.30454545454543,126924.36636363636,396.08272727272725,176744.68363636362,Alagoas OLIVENÇA
2706109,2951,10854,3.751818181818182,3.565454545454545,449.7736363636364,396324.8654545455,522.7236363636364,412262.93818181823,251.61,216269.36818181816,427.9709090909091,277688.28818181815,Alagoas OURO BRANCO
2706208,1272,5092,4.05,4.172,344.22799999999995,337057.202,518.522,426540.35,188.044,200533.654,484.436,412881.15,Alagoas PALESTINA
2706307,20429,70129,3.4112962962962965,2.8202777777777777,654.5432407407408,1204575.790277778,768.4150925925926,1287722.2709259258,390.60870370370367,666973.7826851852,664.0291666666666,863878.5016666667,Alagoas PALMEIRA DOS ÍNDIOS
2706422,2596,10253,3.9747058823529415,4.675882352941176,385.15,208689.95588235292,463.19,208355.9629411765,236.98823529411763,140214.04882352942,441.4305882352941,163874.5817647059,Alagoas PARICONHA
2706448,2830,11290,4.017142857142857,5.965714285714285,820.7535714285714,3099758.257857143,897.7842857142857,3214440.935,431.605,1398189.055,728.4692857142857,2128675.6342857145,Alagoas PARIPUEIRA
2706505,3728,14717,4.064117647058824,4.3094117647058825,425.5964705882353,183649.02647058823,524.7670588235295,190814.6847058824,215.4741176470588,132848.36411764706,444.17470588235295,169681.49705882353,Alagoas PASSO DE CAMARAGIBE
2706604,2112,7403,3.6,3.576,409.821,352016.57200000004,489.738,381201.603,241.242,226429.086,438.379,318370.807,Alagoas PAULO JACINTO
2706703,16362,60135,3.7098529411764702,3.418235294117647,582.2076470588236,954996.1811764706,698.2789705882353,1017447.1276470588,315.39661764705886,520514.9860294117,600.2295588235294,726891.8314705882,Alagoas PENEDO
2706802,4649,17177,3.6320833333333336,4.080416666666667,438.1658333333333,374360.565,515.78625,387972.535,242.25333333333333,274822.20458333334,461.43625,382161.4133333334,Alagoas PIAÇABUÇU
2706901,8821,33263,3.773030303030304,3.734242424242424,598.449696969697,798859.040909091,708.5721212121213,831417.4187878788,312.2218181818181,400166.6581818182,621.6636363636364,589351.5012121212,Alagoas PILAR
2707008,754,2847,3.805,3.83,466.5825,376222.63,562.8,399686.2075,295.7375,456625.17499999993,525.7025,685768.57,Alagoas PINDOBA
2707107,5750,22843,3.947200000000001,3.8868,587.7296,1162278.3624,719.7844,1268052.4692,333.86800000000005,678319.1708,631.4104,936054.0116,Alagoas PIRANHAS
2707305,6466,25608,4.032333333333333,4.421333333333333,500.00166666666667,435553.34,572.6956666666666,455561.7046666667,252.412,243428.78033333333,484.91,320871.6126666666,Alagoas PORTO CALVO
2707404,2227,8330,3.802307692307693,4.592307692307693,455.2576923076923,524196.3307692307,527.8184615384615,548665.0769230769,238.3723076923077,326203.1815384616,452.8146153846154,483454.7807692308,Alagoas PORTO DE PEDRAS
2707503,5092,19282,3.805925925925926,3.998148148148149,359.45222222222225,326699.6011111111,503.4688888888889,373894.3044444445,198.6588888888889,185268.56851851853,442.8718518518519,287816.5911111111,Alagoas PORTO REAL DO COLÉGIO
2707206,3329,13783,4.170625,4.8256250000000005,309.505,334927.78375,421.41875,361899.808125,167.243125,160919.60375,364.993125,242762.42125,Alagoas POÇO DAS TRINCHEIRAS
2706406,6076,23781,3.98037037037037,4.245555555555556,435.4788888888889,398106.2314814815,554.3759259259259,414851.09407407406,232.64185185185184,301353.3796296296,468.5759259259259,419383.45777777774,Alagoas PÃO DE AÇÚCAR
2707602,3010,11404,3.9394117647058815,4.18,418.5517647058824,645122.1088235294,520.1229411764706,714898.5647058823,230.32411764705884,301445.9888235294,446.5517647058824,457640.45,Alagoas QUEBRANGULO
2707701,18444,67629,3.7039024390243904,3.2821951219512195,655.1676829268292,1028339.5848780487,791.660731707317,1148247.5306097562,361.1524390243902,570800.3487804878,674.0326829268292,823830.6464634147,Alagoas RIO LARGO
2707800,1652,6628,4.052222222222222,4.463333333333334,459.9788888888888,246372.51666666663,542.56,238727.03,231.0377777777778,148335.66777777777,454.3255555555556,182395.0588888889,Alagoas ROTEIRO
2707909,1874,6873,3.73,3.894285714285714,655.3214285714286,2464019.8357142853,779.8642857142858,2753830.641428572,330.7371428571428,1023824.5985714284,629.4257142857143,1653106.9257142858,Alagoas SANTA LUZIA DO NORTE
2708006,11974,44819,3.8427450980392153,3.9747058823529415,475.2747058823529,1019667.0164705882,568.3456862745098,1063772.073137255,274.0545098039216,516781.21607843135,489.8701960784314,707895.1643137255,Alagoas SANTANA DO IPANEMA
2708105,2809,10810,3.925625,4.056875,411.566875,249806.980625,492.905,248009.361875,213.7225,150503.02625,439.405625,197299.539375,Alagoas SANTANA DO MUNDAÚ
2708907,3823,14603,3.934117647058823,3.611176470588235,693.344705882353,1320195.1923529413,804.0841176470589,1386269.4035294116,343.38117647058823,820950.4505882353,714.2152941176471,1247186.0882352942,Alagoas SATUBA
2708956,3039,12972,4.349285714285714,5.517857142857143,329.33714285714285,183761.225,428.55,195947.15714285715,181.47642857142856,107667.28714285714,369.17,146003.375,Alagoas SENADOR RUI PALMEIRA
2708204,1823,6687,3.7163636363636368,3.758181818181818,388.8709090909091,493415.0336363636,495.6627272727273,542978.87,212.32545454545453,250243.36090909087,434.60909090909087,402057.2681818182,Alagoas SÃO BRÁS
2708303,5913,22484,3.8929166666666655,3.9704166666666665,578.6116666666667,701507.76625,627.5458333333333,706143.1079166667,285.38166666666666,354856.8704166667,539.62,526221.8470833333,Alagoas SÃO JOSÉ DA LAJE
2708402,7124,30017,4.331,5.5136666666666665,327.73833333333334,195853.881,435.556,203718.55633333337,184.20200000000003,129818.156,381.015,172961.18533333336,Alagoas SÃO JOSÉ DA TAPERA
2708501,7728,32349,4.261860465116279,4.714651162790697,470.86837209302325,323120.98069767444,558.4227906976744,329066.6458139535,238.7818604651163,205830.0760465116,496.05744186046513,262952.0553488372,Alagoas SÃO LUÍS DO QUITUNDE
2708600,14022,53992,3.966315789473685,4.006140350877192,848.0042105263158,9675707.794561405,978.0596491228072,10897713.838771932,432.4535087719298,4007497.719824561,830.728596491228,7199295.3598245615,Alagoas SÃO MIGUEL DOS CAMPOS
2708709,1954,7028,3.62,3.781428571428571,453.73,906728.53,538.0928571428572,1026859.8057142856,269.94428571428574,458006.1957142857,500.2171428571429,725806.5385714285,Alagoas SÃO MIGUEL DOS MILAGRES
2708808,8468,31879,3.755952380952381,3.316666666666667,392.5778571428572,790803.1530952381,514.8438095238095,917758.2116666668,215.06214285714287,335800.08523809526,448.3133333333333,540887.5728571428,Alagoas SÃO SEBASTIÃO
2709004,1760,6115,3.5077777777777777,3.2944444444444443,396.3833333333333,290080.5088888889,487.6555555555555,310563.54555555555,230.4477777777778,181756.84333333332,428.2077777777778,251593.75555555552,Alagoas TANQUE D'ARCA
2709103,5316,18904,3.577272727272728,3.232727272727273,411.85636363636365,247671.57045454544,472.9031818181818,247370.03272727272,236.51454545454544,160117.62,411.66181818181815,194255.99,Alagoas TAQUARANA
2709152,10324,41038,3.9460869565217394,4.042826086956522,528.725,755577.7852173912,651.5213043478261,813716.5534782609,266.6858695652174,345422.5667391304,538.6810869565218,522018.9017391304,Alagoas TEOTÔNIO VILELA
2709202,6258,25173,4.1020408163265305,4.839387755102041,290.8716326530612,255987.66408163265,437.96469387755104,264849.6189795918,166.15,140709.37612244897,372.6304081632653,186393.02285714285,Alagoas TRAIPU
2709301,15928,59474,3.8011764705882354,3.839558823529411,532.3504411764707,768834.0935294117,635.9742647058823,878158.5542647059,290.0129411764706,363275.9930882353,539.7885294117648,520260.2467647059,Alagoas UNIÃO DOS PALMARES
2709400,6687,25077,3.80625,3.8928125,511.3396875,3208502.05,731.36125,9134268.8878125,266.949375,1189103.1609375,632.275625,6453690.2240625005,Alagoas VIÇOSA
2700102,4725,19343,4.043913043478261,4.4882608695652175,406.3386956521739,325661.2382608695,522.3326086956522,331145.1182608696,234.76434782608692,192223.59130434785,456.95086956521743,250842.39956521732,Alagoas ÁGUA BRANCA
1600105,1783,8028,4.412307692307692,8.410769230769231,679.6315384615384,1323190.2915384616,819.26,1461821.5499999998,366.2323076923077,805420.5876923078,700.2992307692307,1265405.8307692308,Amapá AMAPÁ
1600204,2246,8943,3.5493333333333337,5.503333333333333,627.082,1825503.0393333333,837.6166666666667,2073772.2066666668,366.6566666666667,953277.4306666668,745.044,1498703.6146666666,Amapá CALÇOENE
1600212,1032,4676,4.485,7.05,765.6683333333334,1499712.3266666664,838.1083333333332,1545832.163333333,394.7183333333333,956711.8416666668,693.3983333333334,1305217.8683333334,Amapá CUTIAS
1600238,1330,5741,4.5975,5.375,895.295,18157697.37125,1200.14875,24133902.38875,450.57625,6989224.7425,989.51,14511848.92625,Amapá FERREIRA GOMES
1600253,948,4229,4.277142857142857,7.071428571428571,554.2242857142857,651881.5357142857,686.7299999999999,721289.6742857143,285.56,367057.79,644.5914285714287,589877.0057142858,Amapá ITAUBAL
1600279,9830,39752,4.099375,5.581041666666667,779.9875000000001,1920685.5858333337,919.4997916666666,2101392.486666667,416.550625,1084323.7,775.5339583333333,1637390.2810416666,Amapá LARANJAL DO JARI
1600303,94442,396514,4.271641468682505,5.474665226781857,1361.2524406047517,10329027.310323974,1546.818596112311,11190835.642526995,726.8791360691145,4460467.377321814,1231.4865442764578,6566996.388185745,Amapá MACAPÁ
1600402,3539,16963,4.689411764705882,6.810588235294118,663.5041176470588,1091983.4911764706,803.8911764705882,1185381.3452941177,338.0788235294117,1475909.8229411764,686.964705882353,2479072.545882353,Amapá MAZAGÃO
1600501,4643,19957,4.625641025641026,6.141025641025641,642.9323076923077,2413665.14,955.4715384615384,2883743.0664102565,394.5374358974359,1295025.1825641026,886.7225641025641,2043569.1746153848,Amapá OIAPOQUE
1600154,2516,10291,4.918,6.384666666666666,684.178,2664063.335333334,936.5413333333332,3166230.996666667,361.0726666666667,1055268.7213333333,856.0886666666667,1803475.5706666664,Amapá PEDRA BRANCA DO AMAPARI
1600535,4123,16713,4.058235294117647,5.901176470588235,741.8564705882353,1637941.6800000002,888.4911764705882,1789225.5782352942,379.2405882352941,772687.908235294,777.9605882352942,1238064.7747058822,Amapá PORTO GRANDE
1600550,801,3771,4.761666666666667,6.69,573.3316666666666,997063.0566666666,820.8433333333332,1222840.7816666665,303.28333333333336,520486.45,719.4666666666667,899676.8099999999,Amapá PRACUÚBA
1600600,22335,100916,4.547642276422764,5.98130081300813,989.7145528455284,8748076.872276422,1146.081869918699,9575931.374715446,506.3890243902439,3151932.615284553,933.899837398374,4950633.269756097,Amapá SANTANA
1600055,1146,4368,3.91,4.508,689.394,1429110.4,867.3280000000001,1543161.4219999998,417.038,876370.4820000001,810.592,1209080.6180000002,Amapá SERRA DO NAVIO
1600709,2816,12525,4.518666666666666,7.61,524.0193333333333,1200795.378,721.4153333333333,1449006.306,286.24466666666666,803577.316,649.198,1552533.0073333334,Amapá TARTARUGALZINHO
1600808,2754,12243,4.530769230769231,6.720769230769231,661.5715384615385,11452250.798461538,943.9553846153848,14102675.610769227,333.0084615384616,3731463.89923077,801.49,7857327.066923077,Amapá VITÓRIA DO JARI
1300029,2481,14049,5.549565217391304,8.102608695652174,501.4434782608696,872874.9617391304,659.9130434782609,1068040.697826087,204.98391304347825,288509.12086956523,569.3721739130434,571062.1995652174,Amazonas ALVARÃES
1300060,1637,9298,5.750800000000001,7.1372,304.2348,423565.9944,498.2748,523893.728,130.118,158377.99120000002,428.3436,317821.57,Amazonas AMATURÁ
1300086,1883,10186,5.96375,7.373125,479.673125,464208.92875,555.19,472983.120625,224.108125,220815.76875,491.135,286968.886875,Amazonas ANAMÃ
1300102,3060,16257,5.740526315789474,5.95,500.7626315789474,725652.2426315789,567.5505263157895,758097.4610526316,227.92,314044.6010526316,450.4899999999999,468910.0431578948,Amazonas ANORI
1300144,4605,17942,4.067948717948718,3.9179487179487182,570.4007692307692,882667.878974359,725.0184615384616,970021.6005128204,309.3425641025641,535412.0328205129,636.8253846153846,789537.7435897436,Amazonas APUÍ
1300201,2748,14378,5.26,6.150645161290323,259.12451612903226,171333.52854838708,528.5845161290322,165606.31032258066,117.12693548387097,98810.6593548387,441.7798387096774,146178.15838709677,Amazonas ATALAIA DO NORTE
1300300,6941,32007,4.775487804878049,7.056585365853659,555.7232926829269,1815273.5947560973,687.5187804878049,2101952.491219512,279.37268292682927,848344.138414634,585.4959756097561,1466459.8778048782,Amazonas AUTAZES
1300409,3963,19884,4.7686153846153845,5.100153846153846,470.7346153846154,738868.9646153847,623.4161538461539,789193.3076923077,244.04076923076923,414379.9576923077,552.2907692307692,586442.8476923077,Amazonas BARCELOS
1300508,5143,27225,5.197796610169492,8.023728813559321,348.6679661016949,311279.76067796606,455.9454237288135,322966.4576271186,173.2608474576271,155131.64762711863,386.7427118644068,222549.2788135593,Amazonas BARREIRINHA
1300607,5950,32953,5.870533333333333,9.160266666666669,439.8382666666667,687832.7956000001,557.5217333333333,726084.8041333334,205.40093333333337,314968.38653333334,475.346,485813.68373333337,Amazonas BENJAMIN CONSTANT
1300631,2881,15446,5.640909090909091,9.19121212121212,427.0569696969697,644505.0833333334,607.7915151515151,708632.4839393939,191.9015151515152,291780.2193939394,503.5566666666666,493239.4724242424,Amazonas BERURI
1300680,2738,14870,5.4663157894736845,8.132105263157895,383.7721052631579,631830.3984210526,550.7268421052631,775141.2105263158,187.5821052631579,257827.93631578947,475.7584210526316,455003.8994736842,Amazonas BOA VISTA DO RAMOS
1300706,7117,30357,4.554109589041095,5.080821917808219,511.82205479452057,2180841.0610958906,643.0101369863013,2455557.994657534,254.28301369863013,882401.4464383562,554.841095890411,1421750.453287671,Amazonas BOCA DO ACRE
1300805,6644,34868,5.773835616438356,7.209041095890411,337.98808219178085,737208.0463013698,493.82410958904114,816091.373150685,153.92465753424656,301108.39164383564,411.2017808219178,523171.0967123288,Amazonas BORBA
1300839,2223,10924,5.244117647058824,9.595882352941176,527.909411764706,672841.394117647,665.4282352941177,772671.9382352941,240.78882352941176,305312.02352941176,573.1558823529411,490546.6552941176,Amazonas CAAPIRANGA
